row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_margin,order_year
2312,US-2017-120418,2017-06-11,2017-06-12,First Class,BC-11125,Becky Castell,Home Office,united states,Peoria,Arizona,85345,west,OFF-AR-10001955,office supplies,art,newell 319,15.872,1,0.2,1.984,0.125,2017
2313,US-2017-120418,2017-06-11,2017-06-12,First Class,BC-11125,Becky Castell,Home Office,united states,Peoria,Arizona,85345,west,OFF-ST-10001809,office supplies,storage,fellowes officeware wire shelving,215.592,3,0.2,-48.5082,-0.225,2017
2314,CA-2017-122035,2017-07-20,2017-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,united states,Sioux Falls,South Dakota,57103,central,OFF-LA-10004093,office supplies,labels,avery 486,14.62,2,0.0,6.8714,0.47000000000000003,2017
2315,CA-2017-122035,2017-07-20,2017-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,united states,Sioux Falls,South Dakota,57103,central,OFF-AP-10002118,office supplies,appliances,"1.7 cubic foot compact ""cube"" office refrigerators",416.32,2,0.0,112.4064,0.27,2017
2316,CA-2017-122035,2017-07-20,2017-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,united states,Sioux Falls,South Dakota,57103,central,OFF-BI-10000404,office supplies,binders,avery printable repositionable plastic tabs,43.0,5,0.0,20.21,0.47000000000000003,2017
2317,CA-2017-122035,2017-07-20,2017-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,united states,Sioux Falls,South Dakota,57103,central,FUR-CH-10003833,furniture,chairs,novimex fabric task chair,182.94,3,0.0,27.441,0.15,2017
2318,CA-2017-122035,2017-07-20,2017-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,united states,Sioux Falls,South Dakota,57103,central,OFF-BI-10002072,office supplies,binders,cardinal slant-d ring binders,60.83,7,0.0,30.415,0.5,2017
2319,CA-2017-122035,2017-07-20,2017-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,united states,Sioux Falls,South Dakota,57103,central,TEC-AC-10003095,technology,accessories,logitech g35 7.1-channel surround sound headset,389.97,3,0.0,132.5898,0.33999999999999997,2017
2320,CA-2015-117828,2015-12-23,2015-12-26,First Class,BD-11500,Bradley Drucker,Consumer,united states,Richmond,Virginia,23223,south,OFF-AP-10001563,office supplies,appliances,belkin premiere surge master ii 8-outlet surge protector,194.32,4,0.0,56.3528,0.29000000000000004,2015
2321,CA-2017-165491,2017-03-20,2017-03-24,Standard Class,HW-14935,Helen Wasserman,Corporate,united states,Seattle,Washington,98115,west,TEC-AC-10000358,technology,accessories,imation secure drive + hardware encrypted usb flash drive - 16 gb,265.93,7,0.0,63.8232,0.24,2017
2322,CA-2015-109470,2015-12-31,2016-01-03,Second Class,KC-16255,Karen Carlisle,Corporate,united states,Henderson,Kentucky,42420,south,OFF-BI-10004492,office supplies,binders,tuf-vin binders,94.74,3,0.0,44.5278,0.47000000000000003,2015
2323,CA-2015-109470,2015-12-31,2016-01-03,Second Class,KC-16255,Karen Carlisle,Corporate,united states,Henderson,Kentucky,42420,south,OFF-BI-10001072,office supplies,binders,"gbc clear cover, 8-1/2 x 11, unpunched, 25 covers per pack",60.64,4,0.0,27.8944,0.46,2015
2324,CA-2015-109470,2015-12-31,2016-01-03,Second Class,KC-16255,Karen Carlisle,Corporate,united states,Henderson,Kentucky,42420,south,OFF-BI-10003707,office supplies,binders,aluminum screw posts,76.3,5,0.0,38.15,0.5,2015
2325,CA-2015-109470,2015-12-31,2016-01-03,Second Class,KC-16255,Karen Carlisle,Corporate,united states,Henderson,Kentucky,42420,south,OFF-BI-10000977,office supplies,binders,ibico plastic spiral binding combs,364.8,12,0.0,167.808,0.45999999999999996,2015
2326,CA-2015-105102,2015-09-15,2015-09-19,Second Class,BM-11575,Brendan Murry,Corporate,united states,New York City,New York,10035,east,OFF-BI-10002082,office supplies,binders,gbc twin loop wire binding elements,79.872,3,0.2,29.952,0.375,2015
2327,CA-2015-105102,2015-09-15,2015-09-19,Second Class,BM-11575,Brendan Murry,Corporate,united states,New York City,New York,10035,east,FUR-BO-10004709,furniture,bookcases,"bush westfield collection bookcases, medium cherry finish",46.384,1,0.2,1.1596,0.024999999999999998,2015
2328,CA-2015-105102,2015-09-15,2015-09-19,Second Class,BM-11575,Brendan Murry,Corporate,united states,New York City,New York,10035,east,OFF-PA-10002365,office supplies,paper,xerox 1967,12.96,2,0.0,6.2208,0.4799999999999999,2015
2329,CA-2017-138422,2017-09-23,2017-09-26,First Class,KN-16705,Kristina Nunn,Home Office,united states,Fort Collins,Colorado,80525,west,OFF-EN-10004147,office supplies,envelopes,wausau papers astrobrights colored envelopes,14.352,3,0.2,5.2026,0.3625,2017
2330,US-2015-147739,2015-12-25,2015-12-29,Standard Class,JD-16150,Justin Deggeller,Corporate,united states,Philadelphia,Pennsylvania,19140,east,FUR-FU-10001468,furniture,furnishings,tenex antistatic computer chair mats,547.136,4,0.2,-68.392,-0.125,2015
2331,CA-2016-155187,2016-09-24,2016-09-26,Second Class,LA-16780,Laura Armstrong,Corporate,united states,Los Angeles,California,90004,west,OFF-ST-10000642,office supplies,storage,"tennsco lockers, gray",41.96,2,0.0,2.9372,0.06999999999999999,2016
2332,CA-2016-155187,2016-09-24,2016-09-26,Second Class,LA-16780,Laura Armstrong,Corporate,united states,Los Angeles,California,90004,west,OFF-PA-10000380,office supplies,paper,"rediform incoming/outgoing call register, 11"" x 8 1/2"", 100 messages",41.7,5,0.0,20.85,0.5,2016
2333,CA-2017-169285,2017-03-21,2017-03-25,Standard Class,RW-19690,Robert Waldorf,Consumer,united states,Lafayette,Indiana,47905,central,OFF-PA-10004071,office supplies,paper,"eaton premium continuous-feed paper, 25% cotton, letter size, white, 1000 shts/box",277.4,5,0.0,133.152,0.48,2017
2334,CA-2017-169285,2017-03-21,2017-03-25,Standard Class,RW-19690,Robert Waldorf,Consumer,united states,Lafayette,Indiana,47905,central,OFF-PA-10004971,office supplies,paper,xerox 196,5.78,1,0.0,2.8322,0.48999999999999994,2017
2335,CA-2014-140886,2014-09-30,2014-10-04,Standard Class,KW-16570,Kelly Williams,Consumer,united states,Clarksville,Tennessee,37042,south,OFF-AP-10000696,office supplies,appliances,holmes odor grabber,69.216,6,0.2,11.2476,0.1625,2014
2336,CA-2017-152695,2017-12-10,2017-12-10,Same Day,CC-12220,Chris Cortes,Consumer,united states,Fairfield,Connecticut,6824,east,OFF-EN-10004030,office supplies,envelopes,convenience packs of business envelopes,10.86,3,0.0,5.1042,0.47,2017
2337,CA-2017-152695,2017-12-10,2017-12-10,Same Day,CC-12220,Chris Cortes,Consumer,united states,Fairfield,Connecticut,6824,east,OFF-AP-10000026,office supplies,appliances,tripp lite isotel 6 outlet surge protector with fax/modem protection,426.79,7,0.0,123.7691,0.29,2017
2338,CA-2014-110639,2014-08-23,2014-08-23,Same Day,RH-19495,Rick Hansen,Consumer,united states,New York City,New York,10009,east,OFF-PA-10003936,office supplies,paper,xerox 1994,25.92,4,0.0,12.4416,0.4799999999999999,2014
2339,CA-2014-110639,2014-08-23,2014-08-23,Same Day,RH-19495,Rick Hansen,Consumer,united states,New York City,New York,10009,east,OFF-PA-10004530,office supplies,paper,personal creations ink jet cards and labels,45.92,4,0.0,22.5008,0.49,2014
2340,CA-2014-121727,2014-08-19,2014-08-24,Standard Class,JK-15625,Jim Karlsson,Consumer,united states,Columbus,Ohio,43229,east,OFF-AR-10004930,office supplies,art,turquoise lead holder with pocket clip,10.72,2,0.2,1.742,0.16249999999999998,2014
2341,CA-2016-137736,2016-11-10,2016-11-15,Standard Class,DC-13285,Debra Catini,Consumer,united states,Warner Robins,Georgia,31088,south,OFF-AR-10004999,office supplies,art,newell 315,41.86,7,0.0,10.465,0.25,2016
2342,US-2014-143231,2014-12-31,2015-01-03,First Class,GM-14455,Gary Mitchum,Home Office,united states,Franklin,Massachusetts,2038,east,FUR-FU-10002501,furniture,furnishings,nu-dell executive frame,63.2,5,0.0,23.384,0.37,2014
2343,US-2014-143231,2014-12-31,2015-01-03,First Class,GM-14455,Gary Mitchum,Home Office,united states,Franklin,Massachusetts,2038,east,TEC-AC-10000358,technology,accessories,imation secure drive + hardware encrypted usb flash drive - 16 gb,113.97,3,0.0,27.3528,0.24,2014
2344,US-2014-155894,2014-07-26,2014-07-30,Second Class,CL-11890,Carl Ludwig,Consumer,united states,Chicago,Illinois,60623,central,OFF-ST-10004804,office supplies,storage,"belkin 19"" vented equipment shelf, black",123.552,3,0.2,-29.3436,-0.2375,2014
2345,CA-2016-119025,2016-02-22,2016-02-28,Standard Class,PV-18985,Paul Van Hugh,Home Office,united states,Milwaukee,Wisconsin,53209,central,OFF-AP-10001205,office supplies,appliances,belkin 5 outlet surgemaster power centers,490.32,9,0.0,137.2896,0.28,2016
2346,CA-2016-159373,2016-03-13,2016-03-18,Standard Class,LT-17110,Liz Thompson,Consumer,united states,San Antonio,Texas,78207,central,OFF-PA-10000659,office supplies,paper,"tops carbonless receipt book, four 2-3/4 x 7-1/4 money receipts per page",70.08,5,0.2,24.528,0.35,2016
2347,CA-2016-159373,2016-03-13,2016-03-18,Standard Class,LT-17110,Liz Thompson,Consumer,united states,San Antonio,Texas,78207,central,OFF-BI-10004141,office supplies,binders,insertable tab indexes for data binders,1.272,2,0.8,-2.1624,-1.7,2016
2348,CA-2016-159373,2016-03-13,2016-03-18,Standard Class,LT-17110,Liz Thompson,Consumer,united states,San Antonio,Texas,78207,central,FUR-TA-10004619,furniture,tables,hon non-folding utility tables,557.585,5,0.3,0.0,0.0,2016
2349,CA-2017-109701,2017-12-02,2017-12-03,Same Day,AM-10360,Alice McCarthy,Corporate,united states,Los Angeles,California,90032,west,OFF-BI-10004187,office supplies,binders,3-ring staple pack,9.024,6,0.2,3.1584,0.35000000000000003,2017
2350,CA-2017-109701,2017-12-02,2017-12-03,Same Day,AM-10360,Alice McCarthy,Corporate,united states,Los Angeles,California,90032,west,OFF-BI-10000632,office supplies,binders,satellite sectional post binders,69.456,2,0.2,22.5732,0.325,2017
2351,CA-2017-109701,2017-12-02,2017-12-03,Same Day,AM-10360,Alice McCarthy,Corporate,united states,Los Angeles,California,90032,west,OFF-PA-10003724,office supplies,paper,"wirebound message book, 4 per page",10.86,2,0.0,5.3214,0.49,2017
2352,CA-2017-109701,2017-12-02,2017-12-03,Same Day,AM-10360,Alice McCarthy,Corporate,united states,Los Angeles,California,90032,west,OFF-AP-10002765,office supplies,appliances,fellowes advanced computer series surge protectors,79.47,3,0.0,22.2516,0.28,2017
2353,CA-2017-109701,2017-12-02,2017-12-03,Same Day,AM-10360,Alice McCarthy,Corporate,united states,Los Angeles,California,90032,west,OFF-AR-10001868,office supplies,art,prang dustless chalk sticks,10.08,6,0.0,5.04,0.5,2017
2354,CA-2015-111514,2015-08-31,2015-09-02,First Class,SC-20260,Scott Cohen,Corporate,united states,San Francisco,California,94122,west,FUR-BO-10002545,furniture,bookcases,"atlantic metals mobile 3-shelf bookcases, custom colors",1552.831,7,0.15,200.9546,0.12941176470588237,2015
2355,CA-2015-111514,2015-08-31,2015-09-02,First Class,SC-20260,Scott Cohen,Corporate,united states,San Francisco,California,94122,west,OFF-BI-10002735,office supplies,binders,gbc prestige therm-a-bind covers,137.24,5,0.2,46.3185,0.33749999999999997,2015
2356,CA-2015-111514,2015-08-31,2015-09-02,First Class,SC-20260,Scott Cohen,Corporate,united states,San Francisco,California,94122,west,TEC-AC-10004864,technology,accessories,memorex micro travel drive 32 gb,36.51,1,0.0,15.6993,0.43,2015
2357,CA-2015-111514,2015-08-31,2015-09-02,First Class,SC-20260,Scott Cohen,Corporate,united states,San Francisco,California,94122,west,TEC-MA-10000597,technology,machines,lexmark s315 color inkjet printer,239.976,3,0.2,80.9919,0.3375,2015
2358,US-2014-148838,2014-03-17,2014-03-21,Standard Class,CP-12340,Christine Phan,Corporate,united states,New York City,New York,10024,east,FUR-TA-10003473,furniture,tables,bretford rectangular conference table tops,1579.746,7,0.4,-447.5947,-0.2833333333333333,2014
2359,US-2014-148838,2014-03-17,2014-03-21,Standard Class,CP-12340,Christine Phan,Corporate,united states,New York City,New York,10024,east,FUR-TA-10001950,furniture,tables,balt solid wood round tables,1071.576,4,0.4,-553.6476,-0.5166666666666667,2014
2360,US-2014-148838,2014-03-17,2014-03-21,Standard Class,CP-12340,Christine Phan,Corporate,united states,New York City,New York,10024,east,FUR-TA-10004175,furniture,tables,"hon 30"" x 60"" table with locking drawer",613.908,3,0.4,-122.7816,-0.19999999999999998,2014
2361,US-2014-148838,2014-03-17,2014-03-21,Standard Class,CP-12340,Christine Phan,Corporate,united states,New York City,New York,10024,east,OFF-PA-10002960,office supplies,paper,xerox 1926,34.86,7,0.0,16.3842,0.47000000000000003,2014
2362,US-2014-148838,2014-03-17,2014-03-21,Standard Class,CP-12340,Christine Phan,Corporate,united states,New York City,New York,10024,east,OFF-PA-10000919,office supplies,paper,xerox 1918,155.04,4,0.0,75.9696,0.49000000000000005,2014
2363,CA-2017-136497,2017-04-16,2017-04-20,Standard Class,RF-19840,Roy Französisch,Consumer,united states,Columbus,Ohio,43229,east,OFF-BI-10001553,office supplies,binders,spinevue locking slant-d ring binders by cardinal,13.71,5,0.7,-10.054,-0.7333333333333333,2017
2364,US-2016-108637,2016-03-13,2016-03-18,Standard Class,AB-10060,Adam Bellavance,Home Office,united states,Waynesboro,Virginia,22980,south,FUR-FU-10004864,furniture,furnishings,"howard miller 14-1/2"" diameter chrome round wall clock",127.88,2,0.0,40.9216,0.32,2016
2365,US-2016-108637,2016-03-13,2016-03-18,Standard Class,AB-10060,Adam Bellavance,Home Office,united states,Waynesboro,Virginia,22980,south,OFF-AP-10004540,office supplies,appliances,"eureka the boss lite 10-amp upright vacuum, blue",160.32,2,0.0,44.8896,0.28,2016
2366,US-2016-108637,2016-03-13,2016-03-18,Standard Class,AB-10060,Adam Bellavance,Home Office,united states,Waynesboro,Virginia,22980,south,OFF-BI-10004965,office supplies,binders,ibico covers for plastic or wire binding elements,46.0,4,0.0,20.7,0.45,2016
2367,CA-2014-102295,2014-11-24,2014-11-26,Second Class,EH-13990,Erica Hackney,Consumer,united states,Sacramento,California,95823,west,FUR-CH-10001714,furniture,chairs,"global leather & oak executive chair, burgundy",120.712,1,0.2,-18.1068,-0.15,2014
2368,CA-2017-123659,2017-02-10,2017-02-13,First Class,MN-17935,Michael Nguyen,Consumer,united states,Clinton,Maryland,20735,east,OFF-PA-10002464,office supplies,paper,hp office recycled paper (20lb. and 87 bright),23.12,4,0.0,11.3288,0.48999999999999994,2017
2369,US-2016-129469,2016-09-23,2016-09-27,Standard Class,KL-16555,Kelly Lampkin,Corporate,united states,Fairfield,Ohio,45014,east,FUR-FU-10002298,furniture,furnishings,"rubbermaid clustermat chairmats, mat size- 66"" x 60"", lip 20"" x 11"" -90 degree angle",532.704,6,0.2,-26.6352,-0.05000000000000001,2016
2370,US-2016-129469,2016-09-23,2016-09-27,Standard Class,KL-16555,Kelly Lampkin,Corporate,united states,Fairfield,Ohio,45014,east,OFF-AR-10000315,office supplies,art,"dixon ticonderoga maple cedar pencil, #2",4.912,2,0.2,0.307,0.0625,2016
2371,CA-2017-155152,2017-07-07,2017-07-09,Second Class,MP-17965,Michael Paige,Corporate,united states,Warwick,Rhode Island,2886,east,TEC-AC-10004353,technology,accessories,hypercom p1300 pinpad,252.0,4,0.0,93.24,0.37,2017
2372,CA-2016-159940,2016-07-07,2016-07-11,Second Class,BF-11020,Barry Französisch,Corporate,united states,Aurora,Illinois,60505,central,FUR-FU-10004973,furniture,furnishings,flat face poster frame,60.288,8,0.6,-27.1296,-0.45,2016
2373,CA-2016-159940,2016-07-07,2016-07-11,Second Class,BF-11020,Barry Französisch,Corporate,united states,Aurora,Illinois,60505,central,OFF-FA-10000936,office supplies,fasteners,acco hot clips clips to go,2.632,1,0.2,0.8225,0.3125,2016
2374,CA-2016-159940,2016-07-07,2016-07-11,Second Class,BF-11020,Barry Französisch,Corporate,united states,Aurora,Illinois,60505,central,OFF-PA-10001609,office supplies,paper,tops wirebound message log books,23.688,9,0.2,7.6986,0.325,2016
2375,CA-2016-159940,2016-07-07,2016-07-11,Second Class,BF-11020,Barry Französisch,Corporate,united states,Aurora,Illinois,60505,central,FUR-CH-10000785,furniture,chairs,global ergonomic managers chair,253.372,2,0.3,-14.4784,-0.05714285714285714,2016
2376,CA-2017-119669,2017-01-24,2017-01-30,Standard Class,TP-21130,Theone Pippenger,Consumer,united states,Smyrna,Georgia,30080,south,OFF-FA-10000053,office supplies,fasteners,revere boxed rubber bands by revere,5.67,3,0.0,0.1134,0.02,2017
2377,US-2014-164616,2014-08-19,2014-08-21,Second Class,MS-17770,Maxwell Schwartz,Consumer,united states,Columbus,Ohio,43229,east,OFF-BI-10001718,office supplies,binders,gbc docubind p50 personal binding machine,76.776,4,0.7,-58.8616,-0.7666666666666667,2014
2378,US-2014-164616,2014-08-19,2014-08-21,Second Class,MS-17770,Maxwell Schwartz,Consumer,united states,Columbus,Ohio,43229,east,OFF-SU-10004768,office supplies,supplies,acme kleencut forged steel scissors,9.184,2,0.2,1.148,0.125,2014
2379,CA-2015-148628,2015-12-06,2015-12-11,Standard Class,KM-16375,Katherine Murray,Home Office,united states,Thousand Oaks,California,91360,west,OFF-PA-10003883,office supplies,paper,"message book, phone, wirebound standard line memo, 2 3/4"" x 5""",32.75,5,0.0,15.065,0.45999999999999996,2015
2380,CA-2016-118052,2016-05-06,2016-05-10,Standard Class,BE-11455,Brad Eason,Home Office,united states,Lorain,Ohio,44052,east,OFF-FA-10004248,office supplies,fasteners,advantus t-pin paper clips,7.216,2,0.2,1.7138,0.2375,2016
2381,CA-2016-118052,2016-05-06,2016-05-10,Standard Class,BE-11455,Brad Eason,Home Office,united states,Lorain,Ohio,44052,east,OFF-PA-10002581,office supplies,paper,xerox 1951,49.568,2,0.2,15.49,0.3125,2016
2382,CA-2016-118052,2016-05-06,2016-05-10,Standard Class,BE-11455,Brad Eason,Home Office,united states,Lorain,Ohio,44052,east,FUR-FU-10004848,furniture,furnishings,dax solid wood frames,54.712,7,0.2,11.6263,0.2125,2016
2383,US-2017-117534,2017-03-25,2017-03-26,First Class,CV-12295,Christina VanderZanden,Consumer,united states,Fresno,California,93727,west,OFF-AP-10002403,office supplies,appliances,acco smartsocket color-coded six-outlet ac adapter model surge protectors,176.04,4,0.0,45.7704,0.26,2017
